name,brand,price,rating,reviews,link,search_query,image_url,description,availability,loyaltypoints
"Acer [Smartchoice Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG",Acer,28990,4,1077,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzAwNDg5ODA3NTcyNTY6MTc0MTQyMTI0MzpzcF9idGY6MzAwMTkzOTA5Njk3MDMyOjowOjo&url=%2FAcer-Smartchoice-Premium-Windows-AL15-41%2Fdp%2FB0CWTSF1TK%2Fref%3Dsr_1_85_sspa%3Fdib%3DeyJ2IjoiMSJ9.HXdmQImSBMDOIIFGAwXT2ZTVSOXS-krlorFb82NSJ9jE7cENySffLx_dobbtkmYLwPm_qiB6_5uEJWXeWznfIlN9Yqi2erOc6nbcT9SIYkoQMeS9OUjGSS0z41L7gYQ6N0RpHKrVm3SkmlRBw7Iq1JPjK6jh0FHTw9_ChM5c-n4s1Y4a0c7Z-s7o85_YIlvFyeJHjwq6V_hICRlX98LuC-Ojit5VgjIS9ds0KDNf9SQ.w53wgUN0KK9HCb8EfbU3kv6nmwUHNCnZM4x_BUPWWVE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1741421243%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,laptop,https://m.media-amazon.com/images/I/415M08foEuL._SX300_SY300_QL70_FMwebp_.jpg,"About this item Processor AMD Ryzen 3 5300U Quad-Core Mobile Processor with AMD Radeon Graphics.Maximum Power Supply Wattage 65 W Visibly Stunning Experience sharp details and crisp colors on the 15.6 Full HD display, 169 aspect ratio, ultra-slim design and narrow bezels. Internal Specifications RAM - 8 GB of Dual-channel DDR4, 2 SODIMM sockets Storage - 512 GB SSD NVMe solid-state drive storage expandable up to 1TB to store your files and media Ports 1 x USB 3.2 Gen 1 Type A, 2 x USB 2.0 Type A, 1 x USB 3.2 Gen 2 Type C, 1 x DC-in jack Keyboard 100-101-104-key keyboard with independent numeric keypad, international language support  See more product details",45,2899
"Lenovo IdeaPad Slim 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Office 21/1Yr Warranty/Cloud Grey/1.3Kg), 82V6009LIN",Lenovo,22990,3.7,274,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzAwNDg5ODA3NTcyNTY6MTc0MTQyMTI0MzpzcF9idGY6MzAwMjQwNjUxNDAyMDMyOjowOjo&url=%2FLenovo-IdeaPad-Celeron-Warranty-82V6009LIN%2Fdp%2FB0D6Z2H2HR%2Fref%3Dsr_1_86_sspa%3Fdib%3DeyJ2IjoiMSJ9.HXdmQImSBMDOIIFGAwXT2ZTVSOXS-krlorFb82NSJ9jE7cENySffLx_dobbtkmYLwPm_qiB6_5uEJWXeWznfIlN9Yqi2erOc6nbcT9SIYkoQMeS9OUjGSS0z41L7gYQ6N0RpHKrVm3SkmlRBw7Iq1JPjK6jh0FHTw9_ChM5c-n4s1Y4a0c7Z-s7o85_YIlvFyeJHjwq6V_hICRlX98LuC-Ojit5VgjIS9ds0KDNf9SQ.w53wgUN0KK9HCb8EfbU3kv6nmwUHNCnZM4x_BUPWWVE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1741421243%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,laptop,https://m.media-amazon.com/images/I/41R17T05KxL._SY300_SX300_QL70_FMwebp_.jpg,"About this item ProcessorIntel CeleronN4020  Speed 1.1 GHz Base - 2.8 GHz Max  2 Cores  2 Threads  4MB Cache Display 14 FHD 1920x1080  TN  220Nits Brightness  Anti Glare Graphics Integrated Intel UHD Graphics 600  Memory 8GB DDR4-2400  Storage 512GB SSD OS and Software Windows 11 Home  Office Home  Student 2021  Xbox GamePass Ultimate 3-month subscription Design 4 side narrow bezel  1.3 cm Ultra Thin  1.61 kg Light  Smart Learning Features  Lenovo Aware  Whisper Voice  Eye Care Battery Life 3-Cell 42Wh  Upto 9 Hours Adaptive Performance with Smart Power  Rapid Charge Upto 2 Hrs video playback in 15 min Camera HD 720p with Privacy Shutter  Fixed Focus  Integrated Dual Array Microphone  Audio 2x 1.5W HD Stereo Speakers  Dolby Audio  User Facing Speakers for Immersive Experience Ports 1x USB 2.0  2x USB-C 3.2 Gen 1 Data transfer, Power Delivery 3.0,  DisplayPort 1.2  1x Headphonemicrophone combo jack 3.5mm  1x HDMI 1.4b  1x Card Reader Warranty This genuine Lenovo laptop comes with 1 yr onsite manufacturer warranty Show More  See more product details",58,2299
"HP Victus, 12th Gen Intel Core i7-12650H,NVIDIA RTX 3050, 16GB DDR4, 512GB SSD (Win11, Office21, Blue,2.3kg) 144Hz, 9MS, IPS, 15.6-inch(39.6cm), Flicker-Free Gaming Laptop, Enhanced Cooling, fa1382TX",HP,71490,4.1,8,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTkxNDY2NTQyNTE5MDMzOjE3NDE0MjEzNzI6c3BfYXRmX25leHQ6MzAwNDk3NTI1MjE3MjMyOjowOjo&url=%2FHP-i7-12650H-15-6-inch-Response-fa1382TX%2Fdp%2FB0D81CWDSX%2Fref%3Dsr_1_81_sspa%3Fdib%3DeyJ2IjoiMSJ9.V6y_0RlklWki-RdueyUyK9SJ6GOt4k6OF12n_zmDgHMc_mZNNGANhUi6pIIBfJkVOhBWFdo0-l2Ec-43NlhYmgvhdd6e-_XAkyqXRwKiiJEy0eVFvi-b5J-z1tTQhMtjpIU8cSdD-zo0fqlSSmJ2CRwHrw2XcEHLgFFe6S1bwErXHo5PVi-XrGJJSReQ-q69TdRi8fomzpX_HgOWcmQskkVOqDxiYxAt4BQjh4GXqB0.dx-CR2INTxSk3Lhqlmr51SUhW65DKHmkDxqFnEWRgnI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1741421372%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,laptop,https://m.media-amazon.com/images/I/41sR6vzr4KL._SX300_SY300_QL70_FMwebp_.jpg,"About this item 4GB NVIDIA GeForce RTX 3050A Laptop GPUEnjoy immersive and realistic graphics with a dedicated GPU, improving AI-accelerated creation and video editing through its Performance Drivers. 10-core 12th Gen Intel Core i7-12650HWith 24MB L3 cache and 16 threads, experience unparalleled speed and efficiency to multitask through your projects and dominate battlefields. High-speed memory and storage16GB DDR4 RAM and 512GB PCIe Gen4 SSD ensure a lag-free experience with quick load times and smooth transitions from learning to gaming. Popular gamesGet ready to play all your favorite games like Call of Duty, GTA V, Cyberpunk 2077, World of Warcraft, Minecraft, The Witcher 3, God of War 4, FIFA 23, Gotham Knights, and more. Micro-edge displayEnjoy the immersive 15.6 FHD display with a micro-edge bezel, and anti-glare screen, delivering high-quality visuals with a rapid 144Hz refresh rate and 9ms response time. Effortless connectivityStay connected with Wi-Fi 2x2 and Bluetooth 5.3 wireless card, along with a variety of ports including 1 x USB Type-C, 2 x USB Type-A, 1 x HDMI 2.1, and 1 x RJ-45. Long battery lifeLearn and game without interruptions with a 3-cell, 52.5Wh battery that lasts up to 7 hours and 45 mins. Fast charge up to 50 in just 30 minutes for extended marathons. Pre-loaded Win 11 and MS OfficeGet started immediately with preloaded Windows 11 Home and MS Office. Follow the Office Activation Wizard to activate your MS Office. Enhanced collaborationExperience pristine clarity when teaming up with your mates, thanks to the HP Wide Vision 720p HD camera with temporal noise reduction and integrated dual array mics. Sustainable choiceFeatures ocean-bound plastic and post-consumer recycled plastic. The laptop is EPEAT registered, and ENERGY STAR certified, making it a sustainable choice. Show More  See more product details",93,7149
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15.6"" (39.62cm) FHDIPS300 Nits Thin&Light Laptop (16GB/512GB SSD/Intel UHDGraphics/Win11/Office Home 2024/1YrADP Free/ARCTIC-Grey/1.6Kg), 83EM00GTIN",Lenovo,64490,3.9,783,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTkxNDY2NTQyNTE5MDMzOjE3NDE0MjEzNzI6c3BfYXRmX25leHQ6MzAwNDEzNDUxNjI4MDMyOjowOjo&url=%2FLenovo-i7-13620H-UHDGraphics-ARCTIC-Grey-83EM00GTIN%2Fdp%2FB0DL5N2TFC%2Fref%3Dsr_1_82_sspa%3Fdib%3DeyJ2IjoiMSJ9.V6y_0RlklWki-RdueyUyK9SJ6GOt4k6OF12n_zmDgHMc_mZNNGANhUi6pIIBfJkVOhBWFdo0-l2Ec-43NlhYmgvhdd6e-_XAkyqXRwKiiJEy0eVFvi-b5J-z1tTQhMtjpIU8cSdD-zo0fqlSSmJ2CRwHrw2XcEHLgFFe6S1bwErXHo5PVi-XrGJJSReQ-q69TdRi8fomzpX_HgOWcmQskkVOqDxiYxAt4BQjh4GXqB0.dx-CR2INTxSk3Lhqlmr51SUhW65DKHmkDxqFnEWRgnI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1741421372%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,laptop,https://m.media-amazon.com/images/I/41jlazl7-VL._SY300_SX300_QL70_FMwebp_.jpg,"About this item Processor Intel Core i7-13620H  Speed 2.4 GHz Base - 4.9 GHz Max  10 Cores  16 Threads  24MB Cache Display 15 FHD IPS 1920x1080  300Nits Brightness  Anti Glare TUV Low Blue Light Certified Memory and Storage 16GB RAM LPDDR5-4800  512 GB SSD, Expandable upto 1TB. OS and Software Windows 11 Home Single Language  Office Home 2024  Xbox GamePass Ultimate 3-month subscription Design 4 side narrow bezel  1.79 cm Ultra Thin  1.62 kg Light  Backlit Keyboard  Smart Learning Features  Lenovo Aware  Whisper Voice  Eye Care  See more product details",26,6449
"HP 15 AI Laptop, Intel Core Ultra 5 125H,12 Tops, 16GB DDR5, 1TB SSD,(Win 11, Silver, 1.65 kg),Anti-Glare, 15.6-inch (39.6 cm), FHD, Intel Arc Graphics, FHD Camera, Backlit KB, fd1197TU",HP,72990,3.1,20,https://www.amazon.in/HP-Anti-Glare-15-6-inch-Graphics-fd1197TU/dp/B0DGX5X7NZ/ref=sr_1_83?dib=eyJ2IjoiMSJ9.V6y_0RlklWki-RdueyUyK9SJ6GOt4k6OF12n_zmDgHMc_mZNNGANhUi6pIIBfJkVOhBWFdo0-l2Ec-43NlhYmgvhdd6e-_XAkyqXRwKiiJEy0eVFvi-b5J-z1tTQhMtjpIU8cSdD-zo0fqlSSmJ2CRwHrw2XcEHLgFFe6S1bwErXHo5PVi-XrGJJSReQ-q69TdRi8fomzpX_HgOWcmQskkVOqDxiYxAt4BQjh4GXqB0.dx-CR2INTxSk3Lhqlmr51SUhW65DKHmkDxqFnEWRgnI&dib_tag=se&keywords=laptop&qid=1741421372&sr=8-83,laptop,https://m.media-amazon.com/images/I/419u1i2iEmL._SX300_SY300_QL70_FMwebp_.jpg,"About this item 14-core Intel Core Ultra 5 125HExperience unrivaled performance with a processor that features 18 threads and 18MB L3 cache to make multitasking faster and smoother Intel graphicsEnjoy vivid and breathtaking visuals with Intel graphics. It enhances your viewing experience, making it perfect for both work and entertainment Ample memory and storageWith 16GB DDR5 RAM, multitask seamlessly between applications. The 1TB PCIe NVMe SSD offers ample storage space for all your files and programs Micro-edge displayImmerse yourself in the 15.6-inch FHD, anti-glare display with 300 nits brightness. It provides stunning clarity and vibrant colors, making every pixel count Long-lasting batteryEnjoy extended battery life with a 3-cell, 41Wh battery. HP Fast Charge lets you recharge your laptop up to 50 in just 45 minutes Seamless connectivityStay connected with Wi-Fi 6 2x2 and Bluetooth 5.3. The laptop also features 1 x USB Type-C, 2 x USB Type-A, and 1 x HDMI 1.4b port for quick connectivity HD ConferencingEngage in clear, smooth video calls with HP True Vision 1080p FHD camera and temporal noise reduction. It ensures your voice is heard clearly, enhancing your online meetings Why HPChoose HP, Indias No.1 PC brand, for cutting-edge technology, robust performance, and reliable service. Enjoy peace of mind with HPs extensive network of service centers Sustainable ChoiceMake an environment-friendly choice with this laptop made that feature ocean-bound plastic and post-consumer recycled plastic. Its ENERGY STAR certified and EPEAT registered Show More  See more product details",32,7299
"Portronics My Buddy K Portable Laptop Stand with Adjustable Height, Foldable, OverHeating Protection for Laptops & MacBooks (Grey)",Portronics,399,4.2,6118,https://www.amazon.in/Portronics-My-Buddy-Adjustable-OverHeating/dp/B00EU6TXC6/ref=sr_1_84?dib=eyJ2IjoiMSJ9.V6y_0RlklWki-RdueyUyK9SJ6GOt4k6OF12n_zmDgHMc_mZNNGANhUi6pIIBfJkVOhBWFdo0-l2Ec-43NlhYmgvhdd6e-_XAkyqXRwKiiJEy0eVFvi-b5J-z1tTQhMtjpIU8cSdD-zo0fqlSSmJ2CRwHrw2XcEHLgFFe6S1bwErXHo5PVi-XrGJJSReQ-q69TdRi8fomzpX_HgOWcmQskkVOqDxiYxAt4BQjh4GXqB0.dx-CR2INTxSk3Lhqlmr51SUhW65DKHmkDxqFnEWRgnI&dib_tag=se&keywords=laptop&qid=1741421372&sr=8-84,laptop,https://m.media-amazon.com/images/I/313Zn9hU0KL._SX300_SY300_QL70_FMwebp_.jpg,"About this item Improves your posture - Scientifically designed to help you balance youre sitting posture keeping your back straight, neck relaxed and wrists natural even after long work hours  See more product details",62,39
"ASUS Vivobook Go 14, 14"" FHD (1920 x 1080), AMD Ryzen 5 7520U Processor,(16GB RAM/512GB SSD/AMD Radeon iGPU/Windows 11/MS Office 365 Basic (1Year)*/Office Home 2024/Silver/1.38 kg),E1404FA-NK5541WS",Asus,41990,0,0,https://www.amazon.in/ASUS-Vivobook-Processor-Windows-E1404FA-NK5541WS/dp/B0DTYPRFVM/ref=sr_1_85?dib=eyJ2IjoiMSJ9.V6y_0RlklWki-RdueyUyK9SJ6GOt4k6OF12n_zmDgHMc_mZNNGANhUi6pIIBfJkVOhBWFdo0-l2Ec-43NlhYmgvhdd6e-_XAkyqXRwKiiJEy0eVFvi-b5J-z1tTQhMtjpIU8cSdD-zo0fqlSSmJ2CRwHrw2XcEHLgFFe6S1bwErXHo5PVi-XrGJJSReQ-q69TdRi8fomzpX_HgOWcmQskkVOqDxiYxAt4BQjh4GXqB0.dx-CR2INTxSk3Lhqlmr51SUhW65DKHmkDxqFnEWRgnI&dib_tag=se&keywords=laptop&qid=1741421372&sr=8-85,laptop,https://m.media-amazon.com/images/I/41mXpYNAuqL._SX300_SY300_QL70_FMwebp_.jpg,"ASUS Vivobook Go 14, 14.0 FHD 1920 x 1080 169 , AMD Ryzen 5 7520U Processor 2.8GHz,16GB RAM512GB SSDIntegrated Radeon GraphicsWindows 11Office Home 2024Cool Silver1.21 Kg, E1404FA-NK5541WS",52,4199
HP Zbook Power G4-A 15.6(39.6 cm) FHD Display Creator Laptop/AMD Ryzen 5 6600H/16GB RAM/512GB SSD+ 1TB HDD/NVIDIA Quadro T600 (4 GB GDDR6 Dedicated)/Windows 11 Home/MSO 21/Backlit Keyboard,HP,117516,0,0,https://www.amazon.in/HP-Zbook-Power-Dedicated-Microsoft/dp/B0BNJ6XKN7/ref=sr_1_86?dib=eyJ2IjoiMSJ9.V6y_0RlklWki-RdueyUyK9SJ6GOt4k6OF12n_zmDgHMc_mZNNGANhUi6pIIBfJkVOhBWFdo0-l2Ec-43NlhYmgvhdd6e-_XAkyqXRwKiiJEy0eVFvi-b5J-z1tTQhMtjpIU8cSdD-zo0fqlSSmJ2CRwHrw2XcEHLgFFe6S1bwErXHo5PVi-XrGJJSReQ-q69TdRi8fomzpX_HgOWcmQskkVOqDxiYxAt4BQjh4GXqB0.dx-CR2INTxSk3Lhqlmr51SUhW65DKHmkDxqFnEWRgnI&dib_tag=se&keywords=laptop&qid=1741421372&sr=8-86,laptop,https://m.media-amazon.com/images/I/51iyzP57KjL._SX300_SY300_QL70_FMwebp_.jpg,"POWER YOUR BREAKTHROUGH - The industry-leading HP Z Workstations are the unstoppable tools you need to turn your vision into reality. No matter the task, HP has the solution for your creative inspiration.",64,11751
"ASUS Vivobook 15 (2024) Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/Windows 11 Home) X1502ZA-EJ953WS Thin and Light Laptop (15.6 Inch, Icelight Silver, 1.70 kg, with MS Office)",Asus,33490,3.6,4,https://www.amazon.in/ASUS-Vivobook-Intel-Core-1215U/dp/B0D7HXZDP4/ref=sr_1_87?dib=eyJ2IjoiMSJ9.V6y_0RlklWki-RdueyUyK9SJ6GOt4k6OF12n_zmDgHMc_mZNNGANhUi6pIIBfJkVOhBWFdo0-l2Ec-43NlhYmgvhdd6e-_XAkyqXRwKiiJEy0eVFvi-b5J-z1tTQhMtjpIU8cSdD-zo0fqlSSmJ2CRwHrw2XcEHLgFFe6S1bwErXHo5PVi-XrGJJSReQ-q69TdRi8fomzpX_HgOWcmQskkVOqDxiYxAt4BQjh4GXqB0.dx-CR2INTxSk3Lhqlmr51SUhW65DKHmkDxqFnEWRgnI&dib_tag=se&keywords=laptop&qid=1741421372&sr=8-87,laptop,https://m.media-amazon.com/images/I/51a10N0zoUL._SY300_SX300_QL70_FMwebp_.jpg,"Stamp your style on the world with ASUS Vivobook 15, the feature-packed laptop that makes it easy to get things done, anywhere. For demanding workloads, the 12th Gen Intel Core processor is significantly fast. With DDR4 fast memory and PCIe 3.0 speedy SSD storage, theres plenty of power in reserve when the going gets tough. Two heat pipes provides you the efficient heat transfer with quiet atmosphere and high-performance to keep it cool in all situations. Crystal clear 39.62 cm 15.6 Full HD panel with 1920 x 1080 resolution. Perfect 169 aspect ratio for versatile use cases without letterboxing. Give your eyes a treat with Vivobook 15 clear, slim-bezel, immersive 82 screen-to-body ratio NanoEdge display. Compact, slim enough to pop unobtrusively into any backpack and light enough for easy one-handed carrying thats ready to go with you anywhere. The 180-Degree lay-flat hinge makes it so much easier when you want to share stuff with those around you. The ASUS ErgoSense keyboard are engineered to enable an unrivaled input experience thats in harmony with how you move, feel and touch. With 99 bacterial inhibition, you can keep your laptop hygienic and prevent thousands of potentially harmful bacteria. One touch fingerprint login with built-in sensor in touchpad area. Shielding you against prying eyes and disturbances with an integrated privacy shield that slides over the webcam for instant privacy. Treat your ears to the SonicMaster sound system in Vivobook 15. With DTS Audio Processing, you can experience enhanced audio through powerful speakers for distortion-free sound and deep bass. ASUS AI Noise-Canceling Technology that employs machine learning in order to isolate unwanted noise from human speech. This technology helps to filter out ambient noise for optimum group conference-call quality. Theres a USB-C 3.2 Gen 1 port, two USB 3.2 Gen 1 Type-A ports, a USB 2.0 port, HDMI output and an audio combo jack.",2,3349
"HP Envy x360 AI Laptop, Intel Core Ultra 5 125U, 12 TOPS, 16GB LPDDR5, 512GB SSD, (Win11, Office21, Blue, 1.44 kg) Touchscreen, 3K, OLED, 14-inch (35.6cm), Integrated graphics, 5MP IR camera, fc0078TU",HP,99990,5,2,https://www.amazon.in/HP-Enhanced-14-inch-graphics-fc0078TU/dp/B0CWFHH47G/ref=sr_1_88?dib=eyJ2IjoiMSJ9.V6y_0RlklWki-RdueyUyK9SJ6GOt4k6OF12n_zmDgHMc_mZNNGANhUi6pIIBfJkVOhBWFdo0-l2Ec-43NlhYmgvhdd6e-_XAkyqXRwKiiJEy0eVFvi-b5J-z1tTQhMtjpIU8cSdD-zo0fqlSSmJ2CRwHrw2XcEHLgFFe6S1bwErXHo5PVi-XrGJJSReQ-q69TdRi8fomzpX_HgOWcmQskkVOqDxiYxAt4BQjh4GXqB0.dx-CR2INTxSk3Lhqlmr51SUhW65DKHmkDxqFnEWRgnI&dib_tag=se&keywords=laptop&qid=1741421372&sr=8-88,laptop,https://m.media-amazon.com/images/I/41NFnkj0GqL._SX300_SY300_QL70_FMwebp_.jpg,"About this item AI-enhanced performanceLet HP Smart Sense AI handle your devices power consumption and updates. Meanwhile, assistants like Copilot and Otter.ai can manage all your tasks and optimize performance. Long battery lifeEnjoy uninterrupted, all-day usage with a durable 3-cell, 59Wh battery lasting up to 10 hours and 30 mins. Power up your device with HP fast charge50 in 30 minutes. 12-core Intel Core Ultra 5 125UGet 50 faster photo and video editing with built-in AI Intel processor having 14 threads and 12MB L3 cache. Enjoy smooth visuals and rendering with Intel graphics. IMAX screenCreate all your content on the 14-inch, 2.8K OLED, IMAX-enhanced display with a micro-edge design and ultra-wide viewing angles for an immersive viewing experience. Business conferencingStay in focus with the HP Wide Vision 5MP IR camera, with Auto frame technology and AI noise reduction designed to highlight your presence in any conference setting.  See more product details",20,9999
"Lenovo ThinkPad E14 AMD Ryzen 5 7530U 14""(35.56 cm) WUXGA IPS 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Win 11 Pro/AMD Radeon Graphics/Backlit Keyboard/FPR/Graphite Black/1.41 kg), 21JRS00D00",Lenovo,48770,5,4,https://www.amazon.in/Lenovo-ThinkPad-Graphics-Keyboard-21JRS00D00/dp/B0CWRZCCJY/ref=sr_1_89?dib=eyJ2IjoiMSJ9.V6y_0RlklWki-RdueyUyK9SJ6GOt4k6OF12n_zmDgHMc_mZNNGANhUi6pIIBfJkVOhBWFdo0-l2Ec-43NlhYmgvhdd6e-_XAkyqXRwKiiJEy0eVFvi-b5J-z1tTQhMtjpIU8cSdD-zo0fqlSSmJ2CRwHrw2XcEHLgFFe6S1bwErXHo5PVi-XrGJJSReQ-q69TdRi8fomzpX_HgOWcmQskkVOqDxiYxAt4BQjh4GXqB0.dx-CR2INTxSk3Lhqlmr51SUhW65DKHmkDxqFnEWRgnI&dib_tag=se&keywords=laptop&qid=1741421372&sr=8-89,laptop,https://m.media-amazon.com/images/I/41joEDW7DAL._SX300_SY300_QL70_FMwebp_.jpg,"Weighing at just 1.41 kg 3.11 lbs, this ThinkPad is built to amplify business computing for the hybrid workforce. It is powered by AMD Ryzen 5 processors and AMD Radeon Graphics to tackle heavy workloads- from trading to video editing and beyond. The multiple ports such as Wi-Fi 6 facilitate stable network connectivity for on-the-go users whereas the USB-C 3.2 Gen 1 port support data transfers, power delivery and compatibility with a wide range of devices and peripherals.",37,4877
"AIMIUZI Laptop Cooler Stand, 5 Quiet Fans, 5 Angle Adjustable, Black, Air Cooling, 12-15.6 Inch Laptops, Tablets, Routers, Game Consoles",Aimiuzi,900,4.3,1309,https://www.amazon.in/Laptop-Cooling-12-15-6-Notebooks-Adjustable/dp/B0CL7FZ5NV/ref=sr_1_90?dib=eyJ2IjoiMSJ9.V6y_0RlklWki-RdueyUyK9SJ6GOt4k6OF12n_zmDgHMc_mZNNGANhUi6pIIBfJkVOhBWFdo0-l2Ec-43NlhYmgvhdd6e-_XAkyqXRwKiiJEy0eVFvi-b5J-z1tTQhMtjpIU8cSdD-zo0fqlSSmJ2CRwHrw2XcEHLgFFe6S1bwErXHo5PVi-XrGJJSReQ-q69TdRi8fomzpX_HgOWcmQskkVOqDxiYxAt4BQjh4GXqB0.dx-CR2INTxSk3Lhqlmr51SUhW65DKHmkDxqFnEWRgnI&dib_tag=se&keywords=laptop&qid=1741421372&sr=8-90,laptop,https://m.media-amazon.com/images/I/51uaAp0-YIL._SX300_SY300_QL70_FMwebp_.jpg,"About this item AIMIUZI laptop cooler is specially designed to cool down up to 15.6 inch laptops. Honeycomb style metal mesh, 1 small fan 4 big fans, flip-up anti-slip pad, 5 adjustable stand height settings, 2 USB ports, adjustable speeds, and USB powered. The laptop cooling stand is set with a small central fan with two big fans on each side 5 total low noise fans, providing more airflow to keep laptop cool down. At the back of the laptop fan cooling pad, there is a switch wheel that turns fans on and off. The laptop cooling fan has a metal bar for ergonomic design at the bottom, providing an elevation mechanism, and 5 adjustable stand heights adjustments add more room for laptop and desk, good for laptop heat dissipation and then lowering the temperature. Compatible with various laptop sizes from 12 up to 15.6 inches, such as Apple MacBook Pro Air, HP, Alienware, Dell, Lenovo, ASUS, etc USB cable included. The laptop fan can also accurately dissipate heat for your tablet, router, game console. AIMIUZI provides each customer with a 12-month warranty . If there is any problem with the product you purchased, please feel free to contact us. Package Contents - 1 x Laptop Cooling Stand, 1 x USB cable, 1 x User manual, and lifetime friendly customer service.  See more product details",94,90
"Lenovo IdeaPad Slim 3 12th Gen Core i5-12450H (16GB RAM/512GB SSD/Intel UHD Graphics/FHD IPS Display/14 (35.5cm)/Windows 11/Office Home 2024/1Yr ADP Free/Grey/1.37Kg), 83EQ0073IN Laptop",Lenovo,51400,3.9,469,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTkxNDY2NTQyNTE5MDMzOjE3NDE0MjEzNzI6c3BfbXRmOjMwMDQ3MjUzMTYwMDIzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-Graphics-83EQ0073IN%2Fdp%2FB0DRNSHRKK%2Fref%3Dsr_1_91_sspa%3Fdib%3DeyJ2IjoiMSJ9.V6y_0RlklWki-RdueyUyK9SJ6GOt4k6OF12n_zmDgHMc_mZNNGANhUi6pIIBfJkVOhBWFdo0-l2Ec-43NlhYmgvhdd6e-_XAkyqXRwKiiJEy0eVFvi-b5J-z1tTQhMtjpIU8cSdD-zo0fqlSSmJ2CRwHrw2XcEHLgFFe6S1bwErXHo5PVi-XrGJJSReQ-q69TdRi8fomzpX_HgOWcmQskkVOqDxiYxAt4BQjh4GXqB0.dx-CR2INTxSk3Lhqlmr51SUhW65DKHmkDxqFnEWRgnI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1741421372%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,laptop,https://m.media-amazon.com/images/I/41QJCqM4ngL._SY300_SX300_QL70_FMwebp_.jpg,"About this item Processor Intel Core i5-12450H  Speed 2.0 GHz Base - 4.4 GHz Max  8 Cores  12 Threads  12MB Cache Display 14 FHD IPS 1920x1080  300Nits Brightness  Anti Glare TUV Low Blue Light Certified Memory and Storage 16GB Soldered LPDDR5-4800  512GB SSD M.2 2242 PCIe 4.0x4 NVMe, Storage Support- One drive, up to 1TB M.2 2242 SSD. OS and Software Windows 11 Home Single Language  Office Home 2024  Xbox GamePass Ultimate 3-month subscription Design 4 side narrow bezel  1.79 cm Ultra Thin  1.37 kg Light  Backlit Keyboard  Smart Learning Features  Lenovo Aware  Whisper Voice  Eye Care Battery Life Integrated Li-Polymer 47Wh battery Supports Rapid Charge Boost get 2 hours of runtime with a 15-minute charge  MobileMark 2018200nits 8.1 hr  Local video 1080p playback150nits 12 hr Camera Built in FHD 1080p  Fixed Focus  Privacy Shutter  Integrated Dual Array Microphone  Audio 1.5x 2W Stereo Speakers  HD Audio  Dolby Audio Standard Ports 2x USB 3.2 Gen 1  1x USB-C 3.2 Gen 1 support data transfer, Power Delivery and DisplayPort 1.2  1x HDMI 1.4  1x Headphone  microphone combo jack 3.5mm  1x Card reader 1x Power connector Warranty This genuine Lenovo laptop comes with 1 Year onsite manufacturer warranty  1Year Accidental Damage protection Show More  See more product details",83,5140
